date,open,close,high,low,volume,amount,return,is_extreme,code,name,industry,index_000300_close,index_000001_close,macro_cpi,macro_m2
2025-11-06,28.86024377,28.85034996,29.16695188,28.5931109,34353178.0,1004222875.7,0.0024034346333469707,False,002142,宁波银行,银行,4693.4032,4007.7599,0.7,8.0
2025-11-07,28.96907568,28.99875711,29.26588998,28.82066853,29727478.0,875349558.89,0.0051308475823436134,False,002142,宁波银行,银行,4678.7944,3997.5557,0.7,8.0
2025-11-10,28.9888633,29.06801378,29.32525284,28.78109329,20986304.0,618000122.28,0.0023854160229302996,False,002142,宁波银行,银行,4695.0507,4018.5972,0.7,8.0
2025-11-11,28.97896949,29.0878014,29.2856776,28.90971282,21451356.0,632311700.19,0.0006805035989046138,False,002142,宁波银行,银行,4652.1655,4002.7576,0.7,8.0
2025-11-12,29.23620855,29.01854473,29.37472189,28.88003139,22135924.0,651843406.84,-0.002383791355276362,False,002142,宁波银行,银行,4645.9079,4000.1396,0.7,8.0
2025-11-13,29.04822616,29.47365999,29.4835538,28.86024377,26816349.0,791567174.35,0.015561883735831256,False,002142,宁波银行,银行,4702.0738,4029.5012,0.7,8.0
2025-11-14,29.43408475,29.30546522,29.89909382,29.2856776,25932643.0,776389254.02,-0.005722957885538243,False,002142,宁波银行,银行,4628.1398,3990.4921,0.7,8.0
2025-11-17,29.1867395,28.4941728,29.47365999,28.33587184,34645945.0,1007031215.5,-0.028074421697752337,False,002142,宁波银行,银行,4598.0525,3972.0348,0.7,8.0
2025-11-18,28.3952347,28.3952347,28.74151805,28.32597803,18960253.0,546341085.05,-0.00347826437632492,False,002142,宁波银行,银行,4568.1928,3939.8131,0.7,8.0
2025-11-19,28.41502232,28.64257995,28.78109329,28.41502232,18926766.0,547821761.94,0.008673081253428864,False,002142,宁波银行,银行,4588.2922,3946.7424,0.7,8.0
2025-11-20,28.692049,28.692049,29.13727045,28.60300471,21750554.0,634522382.4,0.0017256259674698574,False,002142,宁波银行,银行,4564.9483,3931.0512,0.7,8.0
2025-11-21,28.60300471,28.4941728,28.94928806,28.37544708,27950630.0,808009566.1,-0.006920442844573795,False,002142,宁波银行,银行,4453.6076,3834.8908,0.7,8.0
2025-11-24,28.4941728,28.35565946,28.66236757,28.0984204,26000564.0,745046273.99,-0.004872964741874548,False,002142,宁波银行,银行,4448.0478,3836.7655,0.7,8.0
2025-11-25,28.16767707,28.48427899,28.54364185,28.0984204,25589309.0,732741843.48,0.004525682224058684,False,002142,宁波银行,银行,4490.4047,3870.0228,0.7,8.0
2025-11-26,28.40512851,28.27650898,28.63268614,28.27650898,18610108.0,535647920.03,-0.007320932122363174,False,002142,宁波银行,银行,4517.6255,3864.1844,0.7,8.0
2025-11-27,28.36555327,28.22703993,28.37544708,27.86096896,21393191.0,608408848.16,-0.0017510072763126726,False,002142,宁波银行,银行,4515.4027,3875.2594,0.7,8.0
2025-11-28,28.26661517,28.06873897,28.32597803,28.02916373,19557148.0,556720652.88,-0.005623916404648762,False,002142,宁波银行,银行,4526.6616,3888.5962,0.7,8.0
2025-12-01,28.07863278,28.53374804,28.5931109,27.98958849,22292447.0,638464520.31,0.016431063595988286,False,002142,宁波银行,银行,4576.4856,3914.0061,0.8,8.5
2025-12-02,28.51396042,28.33587184,28.67226138,28.17757088,14114773.0,405018653.34,-0.0069589703243034574,False,002142,宁波银行,银行,4554.3347,3897.7116,0.8,8.5
2025-12-03,28.26661517,28.12810183,28.56342947,28.04895135,17703795.0,506333126.41,-0.007359416429536516,False,002142,宁波银行,银行,4531.0486,3877.9996,0.8,8.5
2025-12-04,28.1973585,28.16767707,28.25672136,27.96980087,12093425.0,343623729.52,0.001405975627037756,False,002142,宁波银行,银行,4546.5664,3875.7933,0.8,8.5
2025-12-05,28.14788945,27.93022563,28.25672136,27.73234943,21480978.0,606306206.86,-0.008465659024548239,False,002142,宁波银行,银行,4584.5368,3902.8076,0.8,8.5
2025-12-08,27.93022563,27.88075658,28.15778326,27.75213705,23548352.0,664922078.09,-0.0017727357948637834,False,002142,宁波银行,银行,4621.7545,3924.0778,0.8,8.5
2025-12-09,27.9005442,27.88075658,28.01926992,27.73234943,16723188.0,470851365.88,0.0,False,002142,宁波银行,银行,4598.2232,3909.5216,0.8,8.5
2025-12-10,27.8016061,27.69277419,27.95001325,27.38606608,29201150.0,815894664.84,-0.006765202943171974,False,002142,宁波银行,银行,4591.8273,3900.496,0.8,8.5
